"country_name","country_code","variant","2010-2015","2015-2020","2020-2025","2025-2030","2030-2035","2035-2040","2040-2045","2045-2050","2050-2055","2055-2060","2060-2065","2065-2070","2070-2075","2075-2080","2080-2085","2085-2090","2090-2095","2095-2100"
"Djibouti","262","upper 95","3.1","3.1588","3.0573","2.9903","2.8905","2.8288","2.7971","2.6718","2.6725","2.725","2.7361","2.7863","2.8431","2.8919","2.9293","2.9524","3.0502","3.0932"
"Djibouti","262","-0.5child","3.1","2.5175","2.1128","1.8308","1.6768","1.5725","1.5167","1.4424","1.4154","1.381","1.3756","1.3743","1.3891","1.4074","1.446","1.4737","1.5131","1.5659"
"Djibouti","262","+0.5child","3.1","3.0175","2.9128","2.8308","2.6768","2.5725","2.5167","2.4424","2.4154","2.381","2.3756","2.3743","2.3891","2.4074","2.446","2.4737","2.5131","2.5659"
"Djibouti","262","constant","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1"
"Eritrea","232","median","4.4","4.0355","3.6921","3.4186","3.187","3.0047","2.8236","2.7056","2.5653","2.4579","2.37","2.3197","2.2593","2.2008","2.1794","2.1502","2.1253","2.136"
"Eritrea","232","lower 80","4.4","3.719","3.2786","2.906","2.597","2.3829","2.2143","2.0741","1.9568","1.8991","1.7909","1.7362","1.6621","1.5922","1.5467","1.5048","1.4916","1.4313"
"Eritrea","232","upper 80","4.4","4.3455","4.1405","3.9234","3.7644","3.6076","3.5019","3.344","3.2191","3.1662","3.0526","2.9728","2.8772","2.8394","2.7845","2.7491","2.7488","2.7591"
"Eritrea","232","lower 95","4.4","3.5949","3.0681","2.6158","2.3239","2.1154","1.9583","1.7987","1.6516","1.559","1.4845","1.4231","1.3222","1.2748","1.1935","1.1583","1.1135","1.1137"
"Eritrea","232","upper 95","4.4","4.5017","4.4035","4.2353","4.0606","3.9279","3.8931","3.7322","3.6269","3.5313","3.3968","3.2891","3.2998","3.1862","3.2307","3.1193","3.0215","3.112"
"Eritrea","232","-0.5child","4.4","3.7855","3.2921","2.9186","2.687","2.5047","2.3236","2.2056","2.0653","1.9579","1.87","1.8197","1.7593","1.7008","1.6794","1.6502","1.6253","1.636"
"Eritrea","232","+0.5child","4.4","4.2855","4.0921","3.9186","3.687","3.5047","3.3236","3.2056","3.0653","2.9579","2.87","2.8197","2.7593","2.7008","2.6794","2.6502","2.6253","2.636"
"Eritrea","232","constant","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4"
"Ethiopia","231","median","4.63","4.0262","3.5104","3.128","2.8279","2.6006","2.3951","2.2755","2.1751","2.0837","2.0207","1.9826","1.9289","1.9163","1.9324","1.9538","1.9617","1.9809"
"Ethiopia","231","lower 80","4.63","3.6909","2.9803","2.523","2.2292","1.9993","1.8313","1.6972","1.5934","1.5007","1.413","1.3588","1.3353","1.288","1.2826","1.2763","1.2756","1.2881"
"Ethiopia","231","upper 80","4.63","4.3582","3.9912","3.6786","3.4121","3.2154","3.0448","2.9024","2.7791","2.6816","2.5984","2.5646","2.5414","2.5229","2.5369","2.5533","2.5853","2.6559"
"Ethiopia","231","lower 95","4.63","3.5434","2.7307","2.1456","1.8644","1.6655","1.5164","1.4702","1.3246","1.2295","1.1426","1.1312","1.0352","0.9526","0.953","0.9082","0.9446","0.958"
"Ethiopia","231","upper 95","4.63","4.5007","4.2221","3.9725","3.7641","3.5873","3.4078","3.2192","3.1063","3.0419","2.937","2.8775","2.831","2.8274","2.8707","2.8975","2.9437","3.0327"
"Ethiopia","231","-0.5child","4.63","3.7762","3.1104","2.628","2.3279","2.1006","1.8951","1.7755","1.6751","1.5837","1.5207","1.4826","1.4289","1.4163","1.4324","1.4538","1.4617","1.4809"
"Ethiopia","231","+0.5child","4.63","4.2762","3.9104","3.628","3.3279","3.1006","2.8951","2.7755","2.6751","2.5837","2.5207","2.4826","2.4289","2.4163","2.4324","2.4538","2.4617","2.4809"
"Ethiopia","231","constant","4.63","4.63","4.63","4.63","4.63","4.63","4.63","4.63","4.63","4.63","4.63","4.63","4.63","4.63","4.63","4.63","4.63","4.63"
"Kenya","404","median","4.1","3.78","3.506","3.2561","3.065","2.8908","2.7446","2.6145","2.4875","2.4099","2.3238","2.2348","2.1695","2.1289","2.1136","2.0807","2.0489","2.0417"
"Kenya","404","lower 80","4.1","3.4794","3.0745","2.7571","2.5348","2.3111","2.131","2.0166","1.8666","1.8291","1.7309","1.6792","1.5974","1.5149","1.4795","1.4603","1.4331","1.3942"
"Kenya","404","upper 80","4.1","4.1136","3.8922","3.7549","3.6243","3.5021","3.3528","3.2433","3.129","3.0341","2.9192","2.8711","2.8173","2.7888","2.7341","2.7189","2.7081","2.6869"
"Kenya","404","lower 95","4.1","3.3178","2.8486","2.4822","2.1643","2.0096","1.8004","1.6745","1.5732","1.5055","1.4335","1.3595","1.2698","1.2081","1.1045","1.0862","1.0599","1.0547"
"Kenya","404","upper 95","4.1","4.2734","4.1139","4.048","3.9152","3.7949","3.705","3.5673","3.496","3.4737","3.3234","3.2646","3.2018","3.2086","3.158","3.1531","3.107","3.05"
"Kenya","404","-0.5child","4.1","3.53","3.106","2.7561","2.565","2.3908","2.2446","2.1145","1.9875","1.9099","1.8238","1.7348","1.6695","1.6289","1.6136","1.5807","1.5489","1.5417"
"Kenya","404","+0.5child","4.1","4.03","3.906","3.7561","3.565","3.3908","3.2446","3.1145","2.9875","2.9099","2.8238","2.7348","2.6695","2.6289","2.6136","2.5807","2.5489","2.5417"
"Kenya","404","constant","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1"
"Madagascar","450","median","4.4","4.1253","3.8748","3.6507","3.4353","3.2694","3.1104","2.9611","2.8097","2.742","2.6331","2.5596","2.4885","2.435","2.3743","2.3206","2.2684","2.2369"
"Madagascar","450","lower 80","4.4","3.8241","3.4311","3.0955","2.8099","2.5476","2.3999","2.2335","2.0938","2.0309","1.9095","1.808","1.775","1.7308","1.6852","1.6291","1.6074","1.6057"
"Madagascar","450","upper 80","4.4","4.4217","4.2746","4.1776","4.0154","3.8995","3.8011","3.7","3.595","3.4801","3.3993","3.2713","3.2065","3.1599","3.0664","3.0359","2.9712","2.9521"
"Madagascar","450","lower 95","4.4","3.6639","3.165","2.7464","2.463","2.2106","1.9898","1.8989","1.7316","1.6499","1.5796","1.5004","1.4259","1.3452","1.3142","1.2844","1.2735","1.1819"
"Madagascar","450","upper 95","4.4","4.5463","4.5115","4.3985","4.3361","4.2136","4.1577","4.0782","3.9998","3.827","3.8358","3.7274","3.6528","3.5372","3.4862","3.403","3.3361","3.3722"
"Madagascar","450","-0.5child","4.4","3.8753","3.4748","3.1507","2.9353","2.7694","2.6104","2.4611","2.3097","2.242","2.1331","2.0596","1.9885","1.935","1.8743","1.8206","1.7684","1.7369"
"Madagascar","450","+0.5child","4.4","4.3753","4.2748","4.1507","3.9353","3.7694","3.6104","3.4611","3.3097","3.242","3.1331","3.0596","2.9885","2.935","2.8743","2.8206","2.7684","2.7369"
"Madagascar","450","constant","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4","4.4"
"Malawi","454","median","4.875","4.5044","4.1455","3.8308","3.5782","3.3546","3.1686","3.002","2.8411","2.7017","2.5793","2.4809","2.3786","2.3015","2.2573","2.2097","2.1828","2.1449"
"Malawi","454","lower 80","4.875","4.2017","3.715","3.2943","2.9423","2.6463","2.3953","2.236","2.1164","1.9758","1.8929","1.8247","1.7616","1.7024","1.649","1.5796","1.5353","1.4849"
"Malawi","454","upper 80","4.875","4.7812","4.5378","4.363","4.1544","3.9998","3.8379","3.7149","3.575","3.4479","3.3227","3.2275","3.1426","3.0397","2.9618","2.8977","2.8259","2.8199"
"Malawi","454","lower 95","4.875","4.0585","3.4736","3.0025","2.5709","2.2372","2.0483","1.852","1.7358","1.6207","1.5072","1.4672","1.3863","1.3797","1.3504","1.3057","1.2164","1.2125"
"Malawi","454","upper 95","4.875","4.9339","4.7936","4.651","4.4596","4.3292","4.156","4.0306","3.877","3.8123","3.6786","3.5806","3.515","3.4563","3.3999","3.3113","3.2166","3.1349"
"Malawi","454","-0.5child","4.875","4.2544","3.7455","3.3308","3.0782","2.8546","2.6686","2.502","2.3411","2.2017","2.0793","1.9809","1.8786","1.8015","1.7573","1.7097","1.6828","1.6449"
"Malawi","454","+0.5child","4.875","4.7544","4.5455","4.3308","4.0782","3.8546","3.6686","3.502","3.3411","3.2017","3.0793","2.9809","2.8786","2.8015","2.7573","2.7097","2.6828","2.6449"
"Malawi","454","constant","4.875","4.875","4.875","4.875","4.875","4.875","4.875","4.875","4.875","4.875","4.875","4.875","4.875","4.875","4.875","4.875","4.875","4.875"
"Mauritius","480","median","1.4859","1.4298","1.4205","1.4648","1.508","1.5529","1.599","1.6296","1.6885","1.7311","1.7827","1.837","1.879","1.9381","1.9727","2.0239","2.0746","2.1168"
"Mauritius","480","lower 80","1.4859","1.2318","1.0984","1.0381","1.0173","1.0376","1.0621","1.1089","1.136","1.1698","1.2227","1.2696","1.2935","1.3493","1.4068","1.4496","1.4975","1.5648"
"Mauritius","480","upper 80","1.4859","1.6254","1.7041","1.7701","1.8351","1.9035","1.987","2.0347","2.1091","2.1732","2.235","2.3208","2.3796","2.4422","2.4942","2.5566","2.6399","2.7078"
"Mauritius","480","lower 95","1.4859","1.1286","0.972","0.8458","0.7637","0.7456","0.7508","0.7742","0.7918","0.8829","0.8965","0.9692","0.9769","1.0091","1.0605","1.1041","1.1415","1.184"
"Mauritius","480","upper 95","1.4859","1.7221","1.8082","1.8866","1.9595","2.0506","2.1392","2.2027","2.2866","2.3457","2.4219","2.4741","2.5564","2.5955","2.7059","2.7889","2.8496","2.9305"
"Mauritius","480","-0.5child","1.4859","1.1798","1.0205","0.9648","1.008","1.0529","1.099","1.1296","1.1885","1.2311","1.2827","1.337","1.379","1.4381","1.4727","1.5239","1.5746","1.6168"
"Mauritius","480","+0.5child","1.4859","1.6798","1.8205","1.9648","2.008","2.0529","2.099","2.1296","2.1885","2.2311","2.2827","2.337","2.379","2.4381","2.4727","2.5239","2.5746","2.6168"
"Mauritius","480","constant","1.4859","1.4859","1.4859","1.4859","1.4859","1.4859","1.4859","1.4859","1.4859","1.4859","1.4859","1.4859","1.4859","1.4859","1.4859","1.4859","1.4859","1.4859"
"Mayotte","175","median","4.1","3.7429","3.4526","3.1899","2.9672","2.7994","2.6278","2.4897","2.3574","2.251","2.1747","2.1098","2.077","2.0559","2.0283","2.0186","2.0397","2.0334"
"Mayotte","175","lower 80","4.1","3.4317","3.0187","2.7466","2.5095","2.2944","2.0938","1.9526","1.8401","1.6988","1.5845","1.5165","1.4699","1.3994","1.3361","1.3243","1.3075","1.2621"
"Mayotte","175","upper 80","4.1","4.0478","3.8207","3.6222","3.4369","3.2934","3.1144","3.0133","2.8839","2.8241","2.707","2.6483","2.5837","2.5618","2.5791","2.6111","2.6188","2.6535"
"Mayotte","175","lower 95","4.1","3.2451","2.8305","2.5162","2.2529","2.0285","1.8246","1.7209","1.5285","1.4001","1.2924","1.1682","1.1355","1.1043","1.0202","0.9546","0.9017","0.8972"
"Mayotte","175","upper 95","4.1","4.1735","4.0371","3.8268","3.6691","3.5232","3.379","3.2934","3.1449","3.1091","2.9993","2.9577","2.913","2.9135","2.9133","2.9423","2.9856","3.0066"
"Mayotte","175","-0.5child","4.1","3.4929","3.0526","2.6899","2.4672","2.2994","2.1278","1.9897","1.8574","1.751","1.6747","1.6098","1.577","1.5559","1.5283","1.5186","1.5397","1.5334"
"Mayotte","175","+0.5child","4.1","3.9929","3.8526","3.6899","3.4672","3.2994","3.1278","2.9897","2.8574","2.751","2.6747","2.6098","2.577","2.5559","2.5283","2.5186","2.5397","2.5334"
"Mayotte","175","constant","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1","4.1"
"Mozambique","508","median","5.45","5.1394","4.8301","4.5453","4.2156","3.9609","3.7122","3.4671","3.2152","3.0358","2.888","2.728","2.6297","2.5014","2.4178","2.3636","2.302","2.2751"
"Mozambique","508","lower 80","5.45","4.8725","4.4314","3.9524","3.5023","3.0817","2.6745","2.4469","2.2227","2.0436","1.9349","1.8368","1.7542","1.6949","1.6328","1.5918","1.5468","1.5275"
"Mozambique","508","upper 80","5.45","5.4114","5.2252","5.0171","4.8347","4.6342","4.4283","4.276","4.1588","3.9715","3.8146","3.732","3.6301","3.5485","3.4655","3.3737","3.2773","3.1979"
"Mozambique","508","lower 95","5.45","4.7316","4.1551","3.6167","3.0492","2.5364","2.1975","1.9674","1.728","1.5782","1.501","1.4579","1.4024","1.3467","1.296","1.2268","1.1947","1.1543"
"Mozambique","508","upper 95","5.45","5.541","5.4203","5.2917","5.1174","4.9849","4.8377","4.6746","4.5204","4.3627","4.3379","4.2555","4.1011","4.1114","3.9823","3.94","3.8445","3.7885"
"Mozambique","508","-0.5child","5.45","4.8894","4.4301","4.0453","3.7156","3.4609","3.2122","2.9671","2.7152","2.5358","2.388","2.228","2.1297","2.0014","1.9178","1.8636","1.802","1.7751"
"Mozambique","508","+0.5child","5.45","5.3894","5.2301","5.0453","4.7156","4.4609","4.2122","3.9671","3.7152","3.5358","3.388","3.228","3.1297","3.0014","2.9178","2.8636","2.802","2.7751"
"Mozambique","508","constant","5.45","5.45","5.45","5.45","5.45","5.45","5.45","5.45","5.45","5.45","5.45","5.45","5.45","5.45","5.45","5.45","5.45","5.45"
"R~A(c)union","638","median","2.4","2.3339","2.2462","2.1819","2.1561","2.123","2.124","2.1571","2.2079","2.2423","2.2905","2.3313","2.3928","2.4448","2.496","2.5459","2.5888","2.6311"
"R~A(c)union","638","lower 80","2.4","2.0576","1.8845","1.7635","1.6497","1.58","1.4877","1.4815","1.4741","1.4322","1.4726","1.5255","1.5428","1.5535","1.5888","1.6336","1.6786","1.7022"
"R~A(c)union","638","upper 80","2.4","2.5267","2.5662","2.6087","2.6682","2.7365","2.8018","2.8637","2.9153","2.965","3.0325","3.0845","3.1463","3.1845","3.2506","3.3187","3.373","3.4297"
"R~A(c)union","638","lower 95","2.4","1.921","1.7045","1.5633","1.4438","1.3207","1.243","1.1433","1.112","1.0804","1.0699","1.0901","1.1068","1.0912","1.1237","1.1939","1.2022","1.2249"
"R~A(c)union","638","upper 95","2.4","2.6244","2.669","2.7533","2.8347","2.9238","3.002","3.057","3.1441","3.2016","3.2734","3.3412","3.4158","3.4596","3.5237","3.5869","3.6728","3.7351"
"R~A(c)union","638","-0.5child","2.4","2.0839","1.8462","1.6819","1.6561","1.623","1.624","1.6571","1.7079","1.7423","1.7905","1.8313","1.8928","1.9448","1.996","2.0459","2.0888","2.1311"
"R~A(c)union","638","+0.5child","2.4","2.5839","2.6462","2.6819","2.6561","2.623","2.624","2.6571","2.7079","2.7423","2.7905","2.8313","2.8928","2.9448","2.996","3.0459","3.0888","3.1311"
"R~A(c)union","638","constant","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.4"
"Rwanda","646","median","4.2","3.7895","3.4767","3.1958","2.9589","2.7626","2.5638","2.4165","2.2738","2.1501","2.0954","2.0156","1.955","1.933","1.899","1.8903","1.8866","1.899"
"Rwanda","646","lower 80","4.2","3.5039","3.0721","2.7635","2.4846","2.2644","2.071","1.9001","1.7681","1.6275","1.4932","1.3754","1.2826","1.2262","1.1554","1.1499","1.1397","1.1307"
"Rwanda","646","upper 80","4.2","4.0805","3.8404","3.6233","3.4426","3.249","3.1033","2.9853","2.8594","2.7346","2.6294","2.5628","2.5443","2.5214","2.5222","2.5543","2.5898","2.6317"
"Rwanda","646","lower 95","4.2","3.3537","2.8886","2.5216","2.2313","1.9715","1.7842","1.5934","1.4543","1.373","1.197","1.0947","0.9815","0.9195","0.8809","0.8599","0.8597","0.8437"
"Rwanda","646","upper 95","4.2","4.2349","4.0443","3.9146","3.7099","3.5245","3.3959","3.2186","3.0839","3.0065","2.9463","2.8484","2.8019","2.7738","2.8252","2.837","2.8693","2.9173"
"Rwanda","646","-0.5child","4.2","3.5395","3.0767","2.6958","2.4589","2.2626","2.0638","1.9165","1.7738","1.6501","1.5954","1.5156","1.455","1.433","1.399","1.3903","1.3866","1.399"
"Rwanda","646","+0.5child","4.2","4.0395","3.8767","3.6958","3.4589","3.2626","3.0638","2.9165","2.7738","2.6501","2.5954","2.5156","2.455","2.433","2.399","2.3903","2.3866","2.399"
"Rwanda","646","constant","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2","4.2"
"Seychelles","690","median","2.38","2.3459","2.3044","2.2302","2.1769","2.1653","2.1858","2.214","2.2098","2.2515","2.317","2.3767","2.4187","2.447","2.5198","2.5866","2.6255","2.6433"
"Seychelles","690","lower 80","2.38","2.0442","1.8727","1.7129","1.6371","1.5301","1.4998","1.4305","1.4063","1.4072","1.4282","1.436","1.461","1.472","1.5154","1.5582","1.6083","1.6572"
"Seychelles","690","upper 80","2.38","2.5061","2.575","2.6193","2.677","2.7506","2.7993","2.8735","2.9146","2.9781","3.0492","3.1212","3.1703","3.2322","3.301","3.3525","3.4056","3.4644"
"Seychelles","690","lower 95","2.38","1.9083","1.709","1.5133","1.3636","1.2663","1.1403","1.105","1.1199","1.0917","1.0526","1.0347","1.0775","1.0873","1.1169","1.1176","1.0877","1.1164"
"Seychelles","690","upper 95","2.38","2.585","2.662","2.7519","2.8245","2.9005","2.9818","3.0582","3.1376","3.189","3.2868","3.336","3.3847","3.4623","3.5405","3.6","3.6801","3.7346"
"Seychelles","690","-0.5child","2.38","2.0959","1.9044","1.7302","1.6769","1.6653","1.6858","1.714","1.7098","1.7515","1.817","1.8767","1.9187","1.947","2.0198","2.0866","2.1255","2.1433"
"Seychelles","690","+0.5child","2.38","2.5959","2.7044","2.7302","2.6769","2.6653","2.6858","2.714","2.7098","2.7515","2.817","2.8767","2.9187","2.947","3.0198","3.0866","3.1255","3.1433"
"Seychelles","690","constant","2.38","2.38","2.38","2.38","2.38","2.38","2.38","2.38","2.38","2.38","2.38","2.38","2.38","2.38","2.38","2.38","2.38","2.38"
"Somalia","706","median","6.6098","6.1392","5.6721","5.2516","4.8507","4.4756","4.1467","3.8522","3.6237","3.4098","3.2184","3.0588","2.9022","2.7481","2.6482","2.5672","2.5059","2.4383"
"Somalia","706","lower 80","6.6098","5.8621","5.1812","4.5689","4.0299","3.5547","3.0986","2.7998","2.529","2.3241","2.1517","2.0156","1.9707","1.8777","1.8216","1.7496","1.6915","1.6347"
"Somalia","706","upper 80","6.6098","6.3719","6.0872","5.7771","5.4613","5.2328","4.9538","4.7502","4.5002","4.3143","4.1427","4.0358","3.8806","3.7633","3.6159","3.5206","3.3939","3.3311"
"Somalia","706","lower 95","6.6098","5.6755","4.7575","4.0107","3.3052","2.8053","2.5013","2.2055","1.9256","1.8576","1.6742","1.6238","1.5023","1.4256","1.3842","1.3554","1.2668","1.2656"
"Somalia","706","upper 95","6.6098","6.4924","6.2914","6.0209","5.7262","5.4903","5.2555","5.0652","4.8684","4.8034","4.5398","4.4757","4.3843","4.2352","4.0956","3.9689","3.8822","3.8325"
"Somalia","706","-0.5child","6.6098","5.8892","5.2721","4.7516","4.3507","3.9756","3.6467","3.3522","3.1237","2.9098","2.7184","2.5588","2.4022","2.2481","2.1482","2.0672","2.0059","1.9383"
"Somalia","706","+0.5child","6.6098","6.3892","6.0721","5.7516","5.3507","4.9756","4.6467","4.3522","4.1237","3.9098","3.7184","3.5588","3.4022","3.2481","3.1482","3.0672","3.0059","2.9383"
"Somalia","706","constant","6.6098","6.6098","6.6098","6.6098","6.6098","6.6098","6.6098","6.6098","6.6098","6.6098","6.6098","6.6098","6.6098","6.6098","6.6098","6.6098","6.6098","6.6098"
"South Sudan","728","median","5.15","4.7377","4.3527","3.9907","3.698","3.4383","3.2224","3.0375","2.855","2.694","2.5611","2.5041","2.437","2.3695","2.3173","2.2675","2.2244","2.1915"
"South Sudan","728","lower 80","5.15","4.4556","3.8822","3.4299","3.02","2.666","2.4044","2.2423","2.0594","1.9576","1.8887","1.8306","1.7526","1.6681","1.635","1.5852","1.5278","1.4923"
"South Sudan","728","upper 80","5.15","5.0535","4.8055","4.5691","4.3442","4.1338","3.9445","3.763","3.6023","3.4707","3.3375","3.2525","3.1851","3.0848","3.0375","2.9482","2.8954","2.8326"
"South Sudan","728","lower 95","5.15","4.2912","3.6278","3.0538","2.6163","2.2478","1.9861","1.8472","1.6605","1.6245","1.5015","1.3859","1.2869","1.2586","1.2206","1.2157","1.2165","1.1605"
"South Sudan","728","upper 95","5.15","5.2081","5.0135","4.8793","4.5693","4.4409","4.2763","4.1561","3.9524","3.8527","3.7255","3.6486","3.5637","3.4696","3.4133","3.2901","3.2829","3.2483"
"South Sudan","728","-0.5child","5.15","4.4877","3.9527","3.4907","3.198","2.9383","2.7224","2.5375","2.355","2.194","2.0611","2.0041","1.937","1.8695","1.8173","1.7675","1.7244","1.6915"
"South Sudan","728","+0.5child","5.15","4.9877","4.7527","4.4907","4.198","3.9383","3.7224","3.5375","3.355","3.194","3.0611","3.0041","2.937","2.8695","2.8173","2.7675","2.7244","2.6915"
"South Sudan","728","constant","5.15","5.15","5.15","5.15","5.15","5.15","5.15","5.15","5.15","5.15","5.15","5.15","5.15","5.15","5.15","5.15","5.15","5.15"
"Uganda","800","median","5.9126","5.459","5.0149","4.619","4.2412","3.91","3.6056","3.3626","3.1377","2.9565","2.8219","2.7052","2.5894","2.4692","2.4118","2.3724","2.3268","2.2784"
"Uganda","800","lower 80","5.9126","5.1406","4.4584","3.8984","3.3755","3.0002","2.6664","2.4005","2.201","2.0507","1.9818","1.8352","1.7493","1.6787","1.6337","1.6116","1.5506","1.528"
"Uganda","800","upper 80","5.9126","5.7418","5.4468","5.156","4.9182","4.6647","4.4435","4.2393","4.0515","3.9199","3.6916","3.5823","3.5096","3.374","3.2761","3.1794","3.0854","3.0194"
"Uganda","800","lower 95","5.9126","4.9739","4.1339","3.4823","2.8502","2.503","2.1954","2.0138","1.8793","1.6968","1.533","1.5001","1.3474","1.2773","1.2134","1.184","1.1799","1.1265"
"Uganda","800","upper 95","5.9126","5.8971","5.6638","5.4408","5.1956","4.9861","4.8274","4.7361","4.5643","4.3942","4.1998","4.0411","3.9848","3.8086","3.7364","3.6281","3.5597","3.5724"
"Uganda","800","-0.5child","5.9126","5.209","4.6149","4.119","3.7412","3.41","3.1056","2.8626","2.6377","2.4565","2.3219","2.2052","2.0894","1.9692","1.9118","1.8724","1.8268","1.7784"
"Uganda","800","+0.5child","5.9126","5.709","5.4149","5.119","4.7412","4.41","4.1056","3.8626","3.6377","3.4565","3.3219","3.2052","3.0894","2.9692","2.9118","2.8724","2.8268","2.7784"
"Uganda","800","constant","5.9126","5.9126","5.9126","5.9126","5.9126","5.9126","5.9126","5.9126","5.9126","5.9126","5.9126","5.9126","5.9126","5.9126","5.9126","5.9126","5.9126","5.9126"
"United Republic of Tanzania","834","median","5.2395","4.925","4.6233","4.347","4.0633","3.8266","3.6042","3.4055","3.2579","3.0938","2.9717","2.8875","2.7682","2.6691","2.609","2.5386","2.4742","2.401"
