"country_name","country_code","variant","2010-2015","2015-2020","2020-2025","2025-2030","2030-2035","2035-2040","2040-2045","2045-2050","2050-2055","2055-2060","2060-2065","2065-2070","2070-2075","2075-2080","2080-2085","2085-2090","2090-2095","2095-2100"
"Martinique","474","upper 95","1.9525","2.2017","2.2763","2.3349","2.4056","2.4696","2.5243","2.5803","2.6329","2.6619","2.7313","2.7651","2.8281","2.8943","2.9295","2.9698","3.0229","3.0647"
"Martinique","474","-0.5child","1.9525","1.6277","1.4468","1.3452","1.3624","1.3908","1.4171","1.4511","1.488","1.5062","1.5451","1.5681","1.6141","1.6439","1.6827","1.7154","1.7504","1.7774"
"Martinique","474","+0.5child","1.9525","2.1277","2.2468","2.3452","2.3624","2.3908","2.4171","2.4511","2.488","2.5062","2.5451","2.5681","2.6141","2.6439","2.6827","2.7154","2.7504","2.7774"
"Martinique","474","constant","1.9525","1.9525","1.9525","1.9525","1.9525","1.9525","1.9525","1.9525","1.9525","1.9525","1.9525","1.9525","1.9525","1.9525","1.9525","1.9525","1.9525","1.9525"
"Puerto Rico","630","median","1.52","1.4716","1.4701","1.47","1.486","1.5147","1.5291","1.5573","1.5769","1.6013","1.6392","1.6726","1.7015","1.7334","1.7647","1.7906","1.836","1.8567"
"Puerto Rico","630","lower 80","1.52","1.2601","1.1567","1.0726","1.011","0.9949","0.9762","1.0053","1.022","1.0102","1.0522","1.06","1.0755","1.1244","1.1432","1.1652","1.1813","1.206"
"Puerto Rico","630","upper 80","1.52","1.6836","1.723","1.7769","1.8134","1.8739","1.9145","1.973","2.0068","2.0723","2.1121","2.1483","2.2025","2.244","2.3111","2.3335","2.3798","2.4241"
"Puerto Rico","630","lower 95","1.52","1.1584","1.0077","0.9238","0.831","0.7923","0.7792","0.7824","0.758","0.7308","0.7724","0.7775","0.8114","0.8387","0.844","0.8519","0.8802","0.8904"
"Puerto Rico","630","upper 95","1.52","1.7665","1.8449","1.8866","1.9569","2.0022","2.0816","2.1474","2.1955","2.2579","2.3159","2.3832","2.4163","2.5003","2.5066","2.5854","2.6345","2.7099"
"Puerto Rico","630","-0.5child","1.52","1.2216","1.0701","0.97","0.986","1.0147","1.0291","1.0573","1.0769","1.1013","1.1392","1.1726","1.2015","1.2334","1.2647","1.2906","1.336","1.3567"
"Puerto Rico","630","+0.5child","1.52","1.7216","1.8701","1.97","1.986","2.0147","2.0291","2.0573","2.0769","2.1013","2.1392","2.1726","2.2015","2.2334","2.2647","2.2906","2.336","2.3567"
"Puerto Rico","630","constant","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Saint Lucia","662","median","1.5073","1.4585","1.4112","1.4136","1.4281","1.4346","1.4734","1.5076","1.534","1.5609","1.5908","1.6301","1.6597","1.6896","1.7226","1.7706","1.8137","1.8466"
"Saint Lucia","662","lower 80","1.5073","1.2446","1.1166","1.0262","0.9738","0.9537","0.928","0.9444","0.9468","0.9744","1.0019","1.0437","1.0363","1.0773","1.1115","1.1191","1.1532","1.169"
"Saint Lucia","662","upper 80","1.5073","1.6635","1.701","1.7424","1.7884","1.8412","1.8833","1.9531","1.9958","2.0295","2.0574","2.116","2.1655","2.2193","2.258","2.297","2.3417","2.3876"
"Saint Lucia","662","lower 95","1.5073","1.1178","0.9795","0.8333","0.7944","0.7656","0.7397","0.6838","0.7015","0.7032","0.7182","0.7302","0.7777","0.8169","0.8339","0.836","0.8332","0.8677"
"Saint Lucia","662","upper 95","1.5073","1.7704","1.8418","1.9039","1.9481","2.0429","2.09","2.1494","2.2145","2.2534","2.342","2.3569","2.4069","2.4891","2.5278","2.5446","2.6074","2.6471"
"Saint Lucia","662","-0.5child","1.5073","1.2085","1.0112","0.9136","0.9281","0.9346","0.9734","1.0076","1.034","1.0609","1.0908","1.1301","1.1597","1.1896","1.2226","1.2706","1.3137","1.3466"
"Saint Lucia","662","+0.5child","1.5073","1.7085","1.8112","1.9136","1.9281","1.9346","1.9734","2.0076","2.034","2.0609","2.0908","2.1301","2.1597","2.1896","2.2226","2.2706","2.3137","2.3466"
"Saint Lucia","662","constant","1.5073","1.5073","1.5073","1.5073","1.5073","1.5073","1.5073","1.5073","1.5073","1.5073","1.5073","1.5073","1.5073","1.5073","1.5073","1.5073","1.5073","1.5073"
"Saint Vincent and the Grenadines","670","median","2.0084","1.9102","1.8215","1.7714","1.7394","1.7156","1.7266","1.7365","1.7452","1.767","1.7962","1.8338","1.8705","1.8926","1.9148","1.9627","1.9875","2.0278"
"Saint Vincent and the Grenadines","670","lower 80","2.0084","1.6766","1.5116","1.3818","1.2654","1.2024","1.1623","1.1293","1.1139","1.1035","1.1036","1.1149","1.1392","1.1668","1.1999","1.2316","1.2372","1.264"
"Saint Vincent and the Grenadines","670","upper 80","2.0084","2.1363","2.151","2.1801","2.2125","2.2637","2.2727","2.3158","2.3361","2.3833","2.4159","2.4659","2.5102","2.5444","2.5844","2.6312","2.676","2.6902"
"Saint Vincent and the Grenadines","670","lower 95","2.0084","1.5572","1.3578","1.1934","1.0614","0.9868","0.9194","0.8659","0.8378","0.8342","0.7976","0.8104","0.8365","0.8556","0.8697","0.8825","0.897","0.9242"
"Saint Vincent and the Grenadines","670","upper 95","2.0084","2.2416","2.3266","2.3643","2.4129","2.4468","2.488","2.5491","2.5932","2.6513","2.6827","2.7304","2.7795","2.7973","2.8503","2.882","2.9561","2.9694"
"Saint Vincent and the Grenadines","670","-0.5child","2.0084","1.6602","1.4215","1.2714","1.2394","1.2156","1.2266","1.2365","1.2452","1.267","1.2962","1.3338","1.3705","1.3926","1.4148","1.4627","1.4875","1.5278"
"Saint Vincent and the Grenadines","670","+0.5child","2.0084","2.1602","2.2215","2.2714","2.2394","2.2156","2.2266","2.2365","2.2452","2.267","2.2962","2.3338","2.3705","2.3926","2.4148","2.4627","2.4875","2.5278"
"Saint Vincent and the Grenadines","670","constant","2.0084","2.0084","2.0084","2.0084","2.0084","2.0084","2.0084","2.0084","2.0084","2.0084","2.0084","2.0084","2.0084","2.0084","2.0084","2.0084","2.0084","2.0084"
"Trinidad and Tobago","780","median","1.7959","1.7316","1.686","1.6867","1.6892","1.7052","1.7337","1.7479","1.7808","1.7916","1.8321","1.8611","1.8938","1.9307","1.9684","1.9755","2.0147","2.0523"
"Trinidad and Tobago","780","lower 80","1.7959","1.5202","1.3832","1.2869","1.2194","1.1553","1.1301","1.1235","1.131","1.1581","1.1837","1.1716","1.2105","1.2238","1.2528","1.271","1.3233","1.3505"
"Trinidad and Tobago","780","upper 80","1.7959","1.9375","1.9963","2.0416","2.0655","2.1148","2.1632","2.2089","2.2357","2.2888","2.3309","2.3797","2.4318","2.4812","2.5417","2.578","2.628","2.6479"
"Trinidad and Tobago","780","lower 95","1.7959","1.4133","1.22","1.1114","0.9411","0.8784","0.9011","0.8762","0.8733","0.8671","0.8418","0.9003","0.9345","0.9338","0.973","0.9685","1.001","1.0416"
"Trinidad and Tobago","780","upper 95","1.7959","2.0468","2.1227","2.1849","2.2562","2.3255","2.353","2.3879","2.4483","2.5111","2.5563","2.6161","2.6522","2.7395","2.7746","2.8494","2.9009","2.9368"
"Trinidad and Tobago","780","-0.5child","1.7959","1.4816","1.286","1.1867","1.1892","1.2052","1.2337","1.2479","1.2808","1.2916","1.3321","1.3611","1.3938","1.4307","1.4684","1.4755","1.5147","1.5523"
"Trinidad and Tobago","780","+0.5child","1.7959","1.9816","2.086","2.1867","2.1892","2.2052","2.2337","2.2479","2.2808","2.2916","2.3321","2.3611","2.3938","2.4307","2.4684","2.4755","2.5147","2.5523"
"Trinidad and Tobago","780","constant","1.7959","1.7959","1.7959","1.7959","1.7959","1.7959","1.7959","1.7959","1.7959","1.7959","1.7959","1.7959","1.7959","1.7959","1.7959","1.7959","1.7959","1.7959"
"United States Virgin Islands","850","median","2.3","2.1928","2.0896","2.0196","1.9811","1.9579","1.955","1.9607","1.9717","1.9866","2.0007","2.0356","2.0758","2.0893","2.1194","2.164","2.1911","2.2344"
"United States Virgin Islands","850","lower 80","2.3","1.964","1.7822","1.6483","1.5456","1.4922","1.4371","1.4055","1.3905","1.4048","1.3972","1.4162","1.452","1.492","1.5077","1.5236","1.5307","1.5378"
"United States Virgin Islands","850","upper 80","2.3","2.4136","2.4211","2.4443","2.4404","2.4527","2.498","2.5421","2.567","2.5993","2.6291","2.6778","2.7272","2.7636","2.7984","2.8294","2.8707","2.9015"
"United States Virgin Islands","850","lower 95","2.3","1.8306","1.6304","1.4581","1.3757","1.2949","1.2246","1.1551","1.1151","1.0612","1.0533","1.1073","1.0969","1.1302","1.1504","1.1467","1.1533","1.1893"
"United States Virgin Islands","850","upper 95","2.3","2.5135","2.5865","2.6316","2.6654","2.7002","2.7283","2.7681","2.8011","2.8538","2.8984","2.971","3.0065","3.07","3.1179","3.1807","3.2618","3.288"
"United States Virgin Islands","850","-0.5child","2.3","1.9428","1.6896","1.5196","1.4811","1.4579","1.455","1.4607","1.4717","1.4866","1.5007","1.5356","1.5758","1.5893","1.6194","1.664","1.6911","1.7344"
"United States Virgin Islands","850","+0.5child","2.3","2.4428","2.4896","2.5196","2.4811","2.4579","2.455","2.4607","2.4717","2.4866","2.5007","2.5356","2.5758","2.5893","2.6194","2.664","2.6911","2.7344"
"United States Virgin Islands","850","constant","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3"
"Belize","84","median","2.64","2.4562","2.3071","2.2007","2.0974","2.0159","1.9587","1.9151","1.8637","1.8419","1.8147","1.8163","1.838","1.851","1.8639","1.8735","1.8998","1.9232"
"Belize","84","lower 80","2.64","2.2114","1.9616","1.793","1.6516","1.5552","1.4649","1.3879","1.3161","1.2808","1.2295","1.2169","1.1978","1.1908","1.2347","1.2332","1.2212","1.2376"
"Belize","84","upper 80","2.64","2.7166","2.6535","2.5594","2.4989","2.4492","2.4068","2.4044","2.3984","2.406","2.4129","2.4405","2.4806","2.5168","2.5634","2.5893","2.645","2.6647"
"Belize","84","lower 95","2.64","2.0635","1.7983","1.5775","1.4618","1.3432","1.2469","1.1141","1.0485","1.0387","0.982","0.9711","0.9379","0.9341","0.9052","0.8883","0.871","0.9058"
"Belize","84","upper 95","2.64","2.8379","2.8659","2.7909","2.7268","2.7024","2.6324","2.601","2.6463","2.6381","2.6937","2.7442","2.7409","2.8124","2.8661","2.9187","2.9646","3.0224"
"Belize","84","-0.5child","2.64","2.2062","1.9071","1.7007","1.5974","1.5159","1.4587","1.4151","1.3637","1.3419","1.3147","1.3163","1.338","1.351","1.3639","1.3735","1.3998","1.4232"
"Belize","84","+0.5child","2.64","2.7062","2.7071","2.7007","2.5974","2.5159","2.4587","2.4151","2.3637","2.3419","2.3147","2.3163","2.338","2.351","2.3639","2.3735","2.3998","2.4232"
"Belize","84","constant","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64","2.64"
"Costa Rica","188","median","1.8507","1.7705","1.6978","1.6667","1.6545","1.683","1.6972","1.7228","1.7549","1.7815","1.8184","1.8449","1.8622","1.9043","1.9272","1.9629","1.9784","2.0033"
"Costa Rica","188","lower 80","1.8507","1.5528","1.3775","1.262","1.1731","1.1334","1.0808","1.0692","1.0739","1.0999","1.1326","1.1473","1.1604","1.1824","1.1863","1.2288","1.256","1.301"
"Costa Rica","188","upper 80","1.8507","1.9723","2.0183","2.0562","2.1061","2.1618","2.2017","2.236","2.2909","2.3335","2.3838","2.4268","2.4851","2.5026","2.5371","2.5717","2.6196","2.6911"
"Costa Rica","188","lower 95","1.8507","1.4433","1.2179","1.1271","1.0121","0.8971","0.8393","0.8399","0.7853","0.7811","0.7683","0.8244","0.875","0.8687","0.8723","0.9315","0.9665","0.9697"
"Costa Rica","188","upper 95","1.8507","2.0893","2.1449","2.2404","2.3044","2.3607","2.4025","2.4497","2.4867","2.5712","2.6347","2.6645","2.7312","2.7778","2.8143","2.8734","2.9655","2.9706"
"Costa Rica","188","-0.5child","1.8507","1.5205","1.2978","1.1667","1.1545","1.183","1.1972","1.2228","1.2549","1.2815","1.3184","1.3449","1.3622","1.4043","1.4272","1.4629","1.4784","1.5033"
"Costa Rica","188","+0.5child","1.8507","2.0205","2.0978","2.1667","2.1545","2.183","2.1972","2.2228","2.2549","2.2815","2.3184","2.3449","2.3622","2.4043","2.4272","2.4629","2.4784","2.5033"
"Costa Rica","188","constant","1.8507","1.8507","1.8507","1.8507","1.8507","1.8507","1.8507","1.8507","1.8507","1.8507","1.8507","1.8507","1.8507","1.8507","1.8507","1.8507","1.8507","1.8507"
"El Salvador","222","median","2.17","2.0577","1.9637","1.8813","1.8309","1.7975","1.7642","1.7487","1.7318","1.744","1.754","1.7726","1.8006","1.8321","1.8617","1.8951","1.9001","1.9318"
"El Salvador","222","lower 80","2.17","1.8379","1.6675","1.5276","1.3973","1.3089","1.2659","1.2311","1.2037","1.202","1.1752","1.1379","1.1436","1.1447","1.1646","1.1877","1.2027","1.2158"
"El Salvador","222","upper 80","2.17","2.2762","2.2882","2.2791","2.2512","2.2611","2.2722","2.3063","2.317","2.3486","2.3715","2.394","2.4407","2.4668","2.5348","2.5595","2.6023","2.6449"
"El Salvador","222","lower 95","2.17","1.7075","1.5215","1.3632","1.1968","1.1279","1.0356","0.9434","0.9307","0.9123","0.8798","0.8914","0.9113","0.9178","0.8982","0.932","0.918","0.9283"
